#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,,
AI_EVENT;AI_EVENT;AI_EVENT;AI_EVENT;;AI_EVENT;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC_Plus_1531;You've never cared for [target_spy_on.GetTitledName] overly much, nor [target_spy_on.GetSheHe] for you, but lately your court is filled with constant rumors regarding how much [target_spy_on.GetSheHe] dislikes you. Even so, you find it hard to credit this talk as more than just talk.;You've never cared for [target_spy_on.GetTitledName] overly much, nor [target_spy_on.GetSheHe] for you, but lately your court is filled with constant rumors regarding how much [target_spy_on.GetSheHe] dislikes you. Even so, you find it hard to credit this talk as more than just talk.;You've never cared for [target_spy_on.GetTitledName] overly much, nor [target_spy_on.GetSheHe] for you, but lately your court is filled with constant rumors regarding how much [target_spy_on.GetSheHe] dislikes you. Even so, you find it hard to credit this talk as more than just talk.;;You've never cared for [target_spy_on.GetTitledName] overly much, nor [target_spy_on.GetSheHe] for you, but lately your court is filled with constant rumors regarding how much [target_spy_on.GetSheHe] dislikes you. Even so, you find it hard to credit this talk as more than just talk.;;;;;;;;;
EVTDESC_Plus_1532;Alas, while you've filled the courts of both [target_spy_on.GetTitledFirstNameNoRegnal] and [target_new_rival.GetTitledFirstNameNoRegnal] with rumors, neither appears to have taken the bait. Worse, their suspicions that someone is behind these rumors has been raised. Your hand may have been revealed.;Alas, while you've filled the courts of both [target_spy_on.GetTitledFirstNameNoRegnal] and [target_new_rival.GetTitledFirstNameNoRegnal] with rumors, neither appears to have taken the bait. Worse, their suspicions that someone is behind these rumors has been raised. Your hand may have been revealed.;Alas, while you've filled the courts of both [target_spy_on.GetTitledFirstNameNoRegnal] and [target_new_rival.GetTitledFirstNameNoRegnal] with rumors, neither appears to have taken the bait. Worse, their suspicions that someone is behind these rumors has been raised. Your hand may have been revealed.;;Alas, while you've filled the courts of both [target_spy_on.GetTitledFirstNameNoRegnal] and [target_new_rival.GetTitledFirstNameNoRegnal] with rumors, neither appears to have taken the bait. Worse, their suspicions that someone is behind these rumors has been raised. Your hand may have been revealed.;;;;;;;;;
EVTDESC_Plus_1533;You've never cared for [target_new_rival.GetTitledName] overly much, nor [target_new_rival.GetSheHe] for you, but lately your court is constantly filled with rumors of the terrible things [target_new_rival.GetSheHe] has been saying about you. It turns out, however, that the rumors are false and come from [From.GetTitledName], who has been attempting to stir a rivalry.;You've never cared for [target_new_rival.GetTitledName] overly much, nor [target_new_rival.GetSheHe] for you, but lately your court is constantly filled with rumors of the terrible things [target_new_rival.GetSheHe] has been saying about you. It turns out, however, that the rumors are false and come from [From.GetTitledName], who has been attempting to stir a rivalry.;You've never cared for [target_new_rival.GetTitledName] overly much, nor [target_new_rival.GetSheHe] for you, but lately your court is constantly filled with rumors of the terrible things [target_new_rival.GetSheHe] has been saying about you. It turns out, however, that the rumors are false and come from [From.GetTitledName], who has been attempting to stir a rivalry.;;You've never cared for [target_new_rival.GetTitledName] overly much, nor [target_new_rival.GetSheHe] for you, but lately your court is constantly filled with rumors of the terrible things [target_new_rival.GetSheHe] has been saying about you. It turns out, however, that the rumors are false and come from [From.GetTitledName], who has been attempting to stir a rivalry.;;;;;;;;;
EVTOPTA_Plus_1533;How dare [From.GetSheHe]!;How dare [From.GetSheHe]!;How dare [From.GetSheHe]!;;How dare [From.GetSheHe]!;;;;;;;;;
EVTDESC_Plus_1534;You've never cared for [target_spy_on.GetTitledName] overly much, nor [target_spy_on.GetSheHe] for you, but lately your court is constantly filled with rumors of the terrible things [target_spy_on.GetSheHe] has been saying about you. It turns out, however, that the rumors are false and come from [From.GetTitledName], who has been attempting to stir a rivalry.;You've never cared for [target_spy_on.GetTitledName] overly much, nor [target_spy_on.GetSheHe] for you, but lately your court is constantly filled with rumors of the terrible things [target_spy_on.GetSheHe] has been saying about you. It turns out, however, that the rumors are false and come from [From.GetTitledName], who has been attempting to stir a rivalry.;You've never cared for [target_spy_on.GetTitledName] overly much, nor [target_spy_on.GetSheHe] for you, but lately your court is constantly filled with rumors of the terrible things [target_spy_on.GetSheHe] has been saying about you. It turns out, however, that the rumors are false and come from [From.GetTitledName], who has been attempting to stir a rivalry.;;You've never cared for [target_spy_on.GetTitledName] overly much, nor [target_spy_on.GetSheHe] for you, but lately your court is constantly filled with rumors of the terrible things [target_spy_on.GetSheHe] has been saying about you. It turns out, however, that the rumors are false and come from [From.GetTitledName], who has been attempting to stir a rivalry.;;;;;;;;;
EVTDESC_Plus_1540;Your spies report that [target_spy_on.GetTitledFirstNameNoRegnal] is not on good terms with [target_spy_on.GetHerHis] liege, [target_new_rival.GetTitledName]. Indeed, it might be possible to plant rumors and sour relations between them even further...;Your spies report that [target_spy_on.GetTitledFirstNameNoRegnal] is not on good terms with [target_spy_on.GetHerHis] liege, [target_new_rival.GetTitledName]. Indeed, it might be possible to plant rumors and sour relations between them even further...;Your spies report that [target_spy_on.GetTitledFirstNameNoRegnal] is not on good terms with [target_spy_on.GetHerHis] liege, [target_new_rival.GetTitledName]. Indeed, it might be possible to plant rumors and sour relations between them even further...;;Your spies report that [target_spy_on.GetTitledFirstNameNoRegnal] is not on good terms with [target_spy_on.GetHerHis] liege, [target_new_rival.GetTitledName]. Indeed, it might be possible to plant rumors and sour relations between them even further...;;;;;;;;;
EVTDESC_Plus_1541;Success! Rumors planted in the courts of both [target_spy_on.GetTitledFirstNameNoRegnal] and [target_new_rival.GetTitledFirstNameNoRegnal] have stirred up animosity between them both, with neither aware that you are the one responsible. Now it only remains to see what comes of this.;Success! Rumors planted in the courts of both [target_spy_on.GetTitledFirstNameNoRegnal] and [target_new_rival.GetTitledFirstNameNoRegnal] have stirred up animosity between them both, with neither aware that you are the one responsible. Now it only remains to see what comes of this.;Success! Rumors planted in the courts of both [target_spy_on.GetTitledFirstNameNoRegnal] and [target_new_rival.GetTitledFirstNameNoRegnal] have stirred up animosity between them both, with neither aware that you are the one responsible. Now it only remains to see what comes of this.;;Success! Rumors planted in the courts of both [target_spy_on.GetTitledFirstNameNoRegnal] and [target_new_rival.GetTitledFirstNameNoRegnal] have stirred up animosity between them both, with neither aware that you are the one responsible. Now it only remains to see what comes of this.;;;;;;;;;
EVTDESC_Plus_1542;While you have no great love for your liege, recently you've heard far too many rumors regarding how much [target_new_rival.GetTitledFirstNameNoRegnal] dislikes you. You were disinclined to believe them, but the way [target_new_rival.GetTitledFirstNameNoRegnal] glared at you at your last meeting has persuaded you otherwise.;While you have no great love for your liege, recently you've heard far too many rumors regarding how much [target_new_rival.GetTitledFirstNameNoRegnal] dislikes you. You were disinclined to believe them, but the way [target_new_rival.GetTitledFirstNameNoRegnal] glared at you at your last meeting has persuaded you otherwise.;While you have no great love for your liege, recently you've heard far too many rumors regarding how much [target_new_rival.GetTitledFirstNameNoRegnal] dislikes you. You were disinclined to believe them, but the way [target_new_rival.GetTitledFirstNameNoRegnal] glared at you at your last meeting has persuaded you otherwise.;;While you have no great love for your liege, recently you've heard far too many rumors regarding how much [target_new_rival.GetTitledFirstNameNoRegnal] dislikes you. You were disinclined to believe them, but the way [target_new_rival.GetTitledFirstNameNoRegnal] glared at you at your last meeting has persuaded you otherwise.;;;;;;;;;
EVTOPTA_Plus_1542;So that's how it is, is it?;So that's how it is, is it?;So that's how it is, is it?;;So that's how it is, is it?;;;;;;;;;
EVTDESC_Plus_1543;While you have no great love for [target_spy_on.GetTitledName], you had no idea that [target_spy_on.GetSheHe] despised you so much until you began hearing rumors of [target_spy_on.GetHerHis] hateful comments. When you last saw [target_spy_on.GetHerHim] at court, the glares [target_spy_on.GetSheHe] shot your way confirmed your suspicions.;While you have no great love for [target_spy_on.GetTitledName], you had no idea that [target_spy_on.GetSheHe] despised you so much until you began hearing rumors of [target_spy_on.GetHerHis] hateful comments. When you last saw [target_spy_on.GetHerHim] at court, the glares [target_spy_on.GetSheHe] shot your way confirmed your suspicions.;While you have no great love for [target_spy_on.GetTitledName], you had no idea that [target_spy_on.GetSheHe] despised you so much until you began hearing rumors of [target_spy_on.GetHerHis] hateful comments. When you last saw [target_spy_on.GetHerHim] at court, the glares [target_spy_on.GetSheHe] shot your way confirmed your suspicions.;;While you have no great love for [target_spy_on.GetTitledName], you had no idea that [target_spy_on.GetSheHe] despised you so much until you began hearing rumors of [target_spy_on.GetHerHis] hateful comments. When you last saw [target_spy_on.GetHerHim] at court, the glares [target_spy_on.GetSheHe] shot your way confirmed your suspicions.;;;;;;;;;
EVTDESC_Plus_1544;While you planted rumors in [target_new_rival.GetTitledFirstNameNoRegnal]'s court regarding [target_spy_on.GetTitledFirstNameNoRegnal], they have been lost amidst all the hubbub of [target_new_rival.GetHerHis] daily duties and thus were ignored. Thankfully, neither [target_new_rival.GetSheHe] nor [target_spy_on.GetTitledFirstNameNoRegnal] are aware of your attempt to cause trouble.;While you planted rumors in [target_new_rival.GetTitledFirstNameNoRegnal]'s court regarding [target_spy_on.GetTitledFirstNameNoRegnal], they have been lost amidst all the hubbub of [target_new_rival.GetHerHis] daily duties and thus were ignored. Thankfully, neither [target_new_rival.GetSheHe] nor [target_spy_on.GetTitledFirstNameNoRegnal] are aware of your attempt to cause trouble.;While you planted rumors in [target_new_rival.GetTitledFirstNameNoRegnal]'s court regarding [target_spy_on.GetTitledFirstNameNoRegnal], they have been lost amidst all the hubbub of [target_new_rival.GetHerHis] daily duties and thus were ignored. Thankfully, neither [target_new_rival.GetSheHe] nor [target_spy_on.GetTitledFirstNameNoRegnal] are aware of your attempt to cause trouble.;;While you planted rumors in [target_new_rival.GetTitledFirstNameNoRegnal]'s court regarding [target_spy_on.GetTitledFirstNameNoRegnal], they have been lost amidst all the hubbub of [target_new_rival.GetHerHis] daily duties and thus were ignored. Thankfully, neither [target_new_rival.GetSheHe] nor [target_spy_on.GetTitledFirstNameNoRegnal] are aware of your attempt to cause trouble.;;;;;;;;;
